#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DAL 25,12,5:41,75,Touchdown,1,Cowboys,2.0,2023,28
2,1,7:03,DAL 31,3,1:32,9,Punt,1,Cowboys,2.0,2023,28
3,1,0:54,DAL 5,14,6:44,78,Field Goal,1,Cowboys,2.0,2023,28
4,2,8:16,DAL 23,3,0:55,2,Punt,1,Cowboys,2.0,2023,28
5,2,7:12,DAL 25,13,5:20,75,Touchdown,1,Cowboys,2.0,2023,28
6,2,0:04,DAL 24,1,0:04,-1,End of Half,1,Cowboys,2.0,2023,28
7,3,13:16,DAL 42,12,5:52,55,Field Goal,1,Cowboys,2.0,2023,28
8,3,6:41,NYJ 37,4,1:22,1,Field Goal,1,Cowboys,2.0,2023,28
9,3,3:44,DAL 21,12,6:21,71,Field Goal,1,Cowboys,2.0,2023,28
10,4,11:36,NYJ 17,6,3:18,5,Field Goal,1,Cowboys,2.0,2023,28
11,4,6:02,DAL 8,3,2:06,6,Punt,1,Cowboys,2.0,2023,28
12,4,3:00,NYJ 47,5,3:00,9,End of Game,1,Cowboys,2.0,2023,28
