Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jaguars,-8.0,-10.72,-5.43,-6.6,-4.92,-7.01,-7.57,-1.31,2.99,6.76,-1.37,2.44,9.05,-3.2,-0.16,2.0,2023,24
Chiefs,8.0,7.01,7.57,1.31,-2.99,10.72,5.43,6.6,4.92,-6.76,-2.44,1.37,3.2,-9.05,0.16,2.0,2023,24
