Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cowboys,19.0,7.01,16.15,-8.73,0.0,14.82,9.4,4.26,15.92,-2.25,-4.88,1.76,3.2,-4.87,2.54,2.0,2023,28
Jets,-19.0,-14.82,-9.4,-4.26,-15.92,-7.01,-16.15,8.73,0.0,2.25,-1.76,4.88,4.87,-3.2,-2.54,2.0,2023,28
