Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Connor McGovern,C,47,100%,0,0%,2,7%,0,Jets,2.0,2023,28
Laken Tomlinson,G,47,100%,0,0%,2,7%,0,Jets,2.0,2023,28
Alijah Vera-Tucker,G,47,100%,0,0%,2,7%,0,Jets,2.0,2023,28
Zach Wilson,QB,47,100%,0,0%,0,0%,0,Jets,2.0,2023,28
Mekhi Becton,T,47,100%,0,0%,0,0%,0,Jets,2.0,2023,28
Duane Brown,T,47,100%,0,0%,0,0%,0,Jets,2.0,2023,28
Allen Lazard,WR,44,94%,0,0%,0,0%,0,Jets,2.0,2023,28
Garrett Wilson,WR,43,91%,0,0%,0,0%,0,Jets,2.0,2023,28
Tyler Conklin,TE,41,87%,0,0%,0,0%,0,Jets,2.0,2023,28
Randall Cobb,WR,23,49%,0,0%,0,0%,0,Jets,2.0,2023,28
Dalvin Cook,RB,17,36%,0,0%,0,0%,0,Jets,2.0,2023,28
Breece Hall,RB,16,34%,0,0%,0,0%,0,Jets,2.0,2023,28
C.J. Uzomah,TE,15,32%,0,0%,10,36%,0,Jets,2.0,2023,28
Michael Carter,RB,15,32%,0,0%,5,18%,0,Jets,2.0,2023,28
Mecole Hardman,WR,14,30%,0,0%,0,0%,0,Jets,2.0,2023,28
Jeremy Ruckert,TE,5,11%,0,0%,16,57%,0,Jets,2.0,2023,28
Nick Bawden,FB,2,4%,0,0%,19,68%,0,Jets,2.0,2023,28
C.J. Mosley,LB,0,0%,87,100%,7,25%,0,Jets,2.0,2023,28
Jordan Whitehead,SS,0,0%,86,99%,0,0%,0,Jets,2.0,2023,28
Quincy Williams,LB,0,0%,84,97%,1,4%,0,Jets,2.0,2023,28
Sauce Gardner,CB,0,0%,82,94%,2,7%,0,Jets,2.0,2023,28
D.J. Reed,CB,0,0%,82,94%,1,4%,0,Jets,2.0,2023,28
Jermaine Johnson II,LB,0,0%,59,68%,7,25%,0,Jets,2.0,2023,28
Quinnen Williams,NT,0,0%,57,66%,7,25%,0,Jets,2.0,2023,28
Adrian Amos,FS,0,0%,53,61%,18,64%,0,Jets,2.0,2023,28
John Franklin-Myers,DE,0,0%,46,53%,1,4%,0,Jets,2.0,2023,28
Al Woods,NT,0,0%,41,47%,6,21%,0,Jets,2.0,2023,28
Quinton Jefferson,DE,0,0%,41,47%,0,0%,0,Jets,2.0,2023,28
Micheal Clemons,DE,0,0%,40,46%,11,39%,0,Jets,2.0,2023,28
Solomon Thomas,DT,0,0%,33,38%,6,21%,0,Jets,2.0,2023,28
Michael Carter II,CB,0,0%,33,38%,1,4%,0,Jets,2.0,2023,28
Tony Adams,FS,0,0%,32,37%,4,14%,0,Jets,2.0,2023,28
Jamien Sherwood,LB,0,0%,27,31%,25,89%,0,Jets,2.0,2023,28
Carl Lawson,DE,0,0%,23,26%,0,0%,0,Jets,2.0,2023,28
Brandin Echols,CB,0,0%,21,24%,15,54%,0,Jets,2.0,2023,28
Bryce Huff,DE,0,0%,18,21%,11,39%,0,Jets,2.0,2023,28
Samuel Eguavoen,LB,0,0%,5,6%,19,68%,0,Jets,2.0,2023,28
Chazz Surratt,LB,0,0%,4,5%,19,68%,0,Jets,2.0,2023,28
Ashtyn Davis,SS,0,0%,3,3%,25,89%,0,Jets,2.0,2023,28
Justin Hardee,CB,0,0%,0,0%,25,89%,0,Jets,2.0,2023,28
Xavier Gipson,WR,0,0%,0,0%,14,50%,0,Jets,2.0,2023,28
Thomas Morstead,P,0,0%,0,0%,8,29%,0,Jets,2.0,2023,28
Thomas Hennessy,LS,0,0%,0,0%,8,29%,0,Jets,2.0,2023,28
Austin Seibert,K,0,0%,0,0%,5,18%,0,Jets,2.0,2023,28
Billy Turner,T,0,0%,0,0%,2,7%,0,Jets,2.0,2023,28
Joe Tippmann,C,0,0%,0,0%,2,7%,0,Jets,2.0,2023,28
Wes Schweitzer,G,0,0%,0,0%,2,7%,0,Jets,2.0,2023,28
