Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Alohi Gilman,LAC,0,4,4,100.0%,28.0,7.0,7.0,1.0,135.4,3.8,15.0,13.0,0,0,0,0.0,0,6,0,0.0%,2.0,2023,25
Asante Samuel Jr.,LAC,0,3,3,100.0%,89.0,29.7,29.7,0.0,118.7,24.0,72.0,17.0,0,0,0,0.0,0,6,0,0.0%,2.0,2023,25
J.C. Jackson,LAC,0,5,3,60.0%,19.0,6.3,3.8,0.0,67.9,8.6,15.0,4.0,0,0,0,0.0,0,3,0,0.0%,2.0,2023,25
Derwin James,LAC,0,3,3,100.0%,34.0,11.3,11.3,0.0,113.9,7.3,22.0,12.0,4,0,0,0.0,0,11,0,0.0%,2.0,2023,25
Kenneth Murray,LAC,0,3,2,66.7%,10.0,5.0,3.3,0.0,71.5,-2.0,2.0,8.0,4,0,0,1.0,1,10,1,9.1%,2.0,2023,25
Ja'Sir Taylor,LAC,0,2,2,100.0%,5.0,2.5,2.5,0.0,79.2,1.5,3.0,2.0,0,0,0,0.0,0,2,1,33.3%,2.0,2023,25
Tuli Tuipulotu,LAC,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-2.0,-2.0,6.0,0,0,0,1.0,1,7,2,22.2%,2.0,2023,25
Nick Niemann,LAC,0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,7.5,7.0,1.0,1,0,0,0.0,0,9,0,0.0%,2.0,2023,25
Michael Davis,LAC,0,1,1,100.0%,49.0,49.0,49.0,0.0,118.7,49.0,49.0,0.0,0,0,0,0.0,0,3,0,0.0%,2.0,2023,25
Joey Bosa,LAC,0,0,0,,,,,,,,,,0,0,0,2.0,2,4,0,0.0%,2.0,2023,25
Morgan Fox,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,2.0,2023,25
Nick Williams,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,2.0,2023,25
Khalil Mack,LAC,0,0,0,,,,,,,,,,8,0,0,0.0,0,6,1,14.3%,2.0,2023,25
Tre Avery,TEN,0,13,11,84.6%,79.0,7.2,6.1,1.0,117.6,9.5,45.0,34.0,1,0,0,0.0,0,8,1,11.1%,2.0,2023,25
Roger McCreary,TEN,0,6,4,66.7%,37.0,9.3,6.2,0.0,83.3,12.3,27.0,10.0,1,0,0,0.0,0,6,1,14.3%,2.0,2023,25
Elijah Molden,TEN,0,3,3,100.0%,52.0,17.3,17.3,1.0,158.3,12.0,36.0,16.0,2,0,0,0.0,0,5,1,16.7%,2.0,2023,25
Harold Landry,TEN,0,2,2,100.0%,24.0,12.0,12.0,0.0,116.7,0.5,1.0,23.0,1,0,0,1.0,1,3,1,25.0%,2.0,2023,25
Kevin Byard,TEN,0,5,2,40.0%,35.0,17.5,7.0,0.0,64.6,14.8,32.0,3.0,0,0,0,0.0,0,12,0,0.0%,2.0,2023,25
Sean Murphy-Bunting,TEN,0,5,2,40.0%,47.0,23.5,9.4,0.0,74.6,14.6,41.0,6.0,0,0,0,0.0,0,5,0,0.0%,2.0,2023,25
Azeez Al-Shaair,TEN,0,2,2,100.0%,18.0,9.0,9.0,0.0,104.2,2.5,5.0,13.0,2,0,0,0.0,0,8,1,11.1%,2.0,2023,25
Denico Autry,TEN,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,5.0,5.0,2.0,0,0,0,1.0,1,3,0,0.0%,2.0,2023,25
Jack Gibbens,TEN,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,0.0,0.0,6.0,0,0,0,0.0,0,5,1,16.7%,2.0,2023,25
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,1,0,1.0,2,5,0,0.0%,2.0,2023,25
Arden Key,TEN,0,0,0,,,,,,,,,,2,0,1,0.0,1,0,0,,2.0,2023,25
Mike Brown,TEN,0,1,0,0.0%,,,0.0,,39.6,14.0,,,0,0,0,0.0,0,0,0,,2.0,2023,25
