Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Deshaun Watson,CLE,6,22,0,12,2.0,2023,32
Jerome Ford,CLE,16,106,0,69,2.0,2023,32
Nick Chubb,CLE,10,64,0,20,2.0,2023,32
Elijah Moore,CLE,1,5,0,5,2.0,2023,32
Pierre Strong,CLE,2,1,1,1,2.0,2023,32
Amari Cooper,CLE,0,0,0,0,2.0,2023,32
David Njoku,CLE,0,0,0,0,2.0,2023,32
David Bell,CLE,0,0,0,0,2.0,2023,32
Donovan Peoples-Jones,CLE,0,0,0,0,2.0,2023,32
Jordan Akins,CLE,0,0,0,0,2.0,2023,32
Harrison Bryant,CLE,0,0,0,0,2.0,2023,32
Marquise Goodwin,CLE,0,0,0,0,2.0,2023,32
Kenny Pickett,PIT,4,-6,0,-1,2.0,2023,32
Najee Harris,PIT,10,43,0,21,2.0,2023,32
Jaylen Warren,PIT,6,20,0,8,2.0,2023,32
George Pickens,PIT,0,0,0,0,2.0,2023,32
Allen Robinson,PIT,0,0,0,0,2.0,2023,32
Miles Boykin,PIT,0,0,0,0,2.0,2023,32
Pat Freiermuth,PIT,0,0,0,0,2.0,2023,32
Gunner Olszewski,PIT,0,0,0,0,2.0,2023,32
Calvin Austin III,PIT,1,-2,0,-2,2.0,2023,32
