Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jimmy Garoppolo,LVR,1,1,0,1,2.0,2023,19
Tre Tucker,LVR,1,34,0,34,2.0,2023,19
Zamir White,LVR,4,22,0,8,2.0,2023,19
Davante Adams,LVR,0,0,0,0,2.0,2023,19
Hunter Renfrow,LVR,0,0,0,0,2.0,2023,19
Austin Hooper,LVR,0,0,0,0,2.0,2023,19
Ameer Abdullah,LVR,0,0,0,0,2.0,2023,19
Michael Mayer,LVR,0,0,0,0,2.0,2023,19
DeAndre Carter,LVR,0,0,0,0,2.0,2023,19
Josh Jacobs,LVR,9,-2,0,3,2.0,2023,19
Josh Allen,BUF,3,7,0,3,2.0,2023,19
James Cook,BUF,17,123,0,36,2.0,2023,19
Damien Harris,BUF,7,33,1,11,2.0,2023,19
Latavius Murray,BUF,6,22,1,8,2.0,2023,19
Gabriel Davis,BUF,0,0,0,0,2.0,2023,19
Stefon Diggs,BUF,0,0,0,0,2.0,2023,19
Dalton Kincaid,BUF,0,0,0,0,2.0,2023,19
Khalil Shakir,BUF,0,0,0,0,2.0,2023,19
Dawson Knox,BUF,0,0,0,0,2.0,2023,19
Deonte Harty,BUF,0,0,0,0,2.0,2023,19
Reggie Gilliam,BUF,0,0,0,0,2.0,2023,19
Kyle Allen,BUF,2,-2,0,-1,2.0,2023,19
