Player,Pos,home_team,team,week,year,game_id
Justin Herbert,QB,0,Chargers,2.0,2023,25
Joshua Kelley,RB,0,Chargers,2.0,2023,25
Keenan Allen,WR,0,Chargers,2.0,2023,25
Mike Williams,WR,0,Chargers,2.0,2023,25
Gerald Everett,TE,0,Chargers,2.0,2023,25
Donald Parham,TE,0,Chargers,2.0,2023,25
Jamaree Salyer,OL,0,Chargers,2.0,2023,25
Trey Pipkins,T,0,Chargers,2.0,2023,25
Rashawn Slater,T,0,Chargers,2.0,2023,25
Zion Johnson,G,0,Chargers,2.0,2023,25
Corey Linsley,C,0,Chargers,2.0,2023,25
Austin Johnson,DL,0,Chargers,2.0,2023,25
Sebastian Joseph-Day,DL,0,Chargers,2.0,2023,25
Khalil Mack,OLB,0,Chargers,2.0,2023,25
Tuli Tuipulotu,OLB,0,Chargers,2.0,2023,25
Kenneth Murray,LB,0,Chargers,2.0,2023,25
Nick Niemann,LB,0,Chargers,2.0,2023,25
J.C. Jackson,CB,0,Chargers,2.0,2023,25
Asante Samuel Jr.,CB,0,Chargers,2.0,2023,25
Ja'Sir Taylor,DB,0,Chargers,2.0,2023,25
Derwin James,S,0,Chargers,2.0,2023,25
Alohi Gilman,S,0,Chargers,2.0,2023,25
