Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Broncos,-2.0,11.6,2.6,10.48,-6.77,-16.73,-12.97,-3.71,0.0,3.13,-4.85,3.66,1.35,-1.64,4.61,2.0,2023,29
Commanders,2.0,16.73,12.97,3.71,0.0,-11.6,-2.6,-10.48,6.77,-3.13,-3.66,4.85,1.64,-1.35,-4.61,2.0,2023,29
