Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Kevin Zeitler,G,75,100%,0,0%,6,24%,0,Ravens,2.0,2023,21
John Simpson,G,75,100%,0,0%,6,24%,0,Ravens,2.0,2023,21
Morgan Moses,T,75,100%,0,0%,6,24%,0,Ravens,2.0,2023,21
Sam Mustipher,C,75,100%,0,0%,0,0%,0,Ravens,2.0,2023,21
Lamar Jackson,QB,75,100%,0,0%,0,0%,0,Ravens,2.0,2023,21
Patrick Mekari,G,74,99%,0,0%,0,0%,0,Ravens,2.0,2023,21
Mark Andrews,TE,59,79%,0,0%,0,0%,0,Ravens,2.0,2023,21
Zay Flowers,WR,58,77%,0,0%,0,0%,0,Ravens,2.0,2023,21
Rashod Bateman,WR,44,59%,0,0%,0,0%,0,Ravens,2.0,2023,21
Justice Hill,RB,43,57%,0,0%,5,20%,0,Ravens,2.0,2023,21
Odell Beckham Jr.,WR,39,52%,0,0%,0,0%,0,Ravens,2.0,2023,21
Gus Edwards,RB,32,43%,0,0%,0,0%,0,Ravens,2.0,2023,21
Isaiah Likely,TE,25,33%,0,0%,10,40%,0,Ravens,2.0,2023,21
Patrick Ricard,FB,25,33%,0,0%,9,36%,0,Ravens,2.0,2023,21
Nelson Agholor,WR,25,33%,0,0%,0,0%,0,Ravens,2.0,2023,21
Devin Duvernay,WR,22,29%,0,0%,8,32%,0,Ravens,2.0,2023,21
Daniel Faalele,T,3,4%,0,0%,6,24%,0,Ravens,2.0,2023,21
Tylan Wallace,WR,1,1%,0,0%,14,56%,0,Ravens,2.0,2023,21
Geno Stone,SS,0,0%,60,100%,11,44%,0,Ravens,2.0,2023,21
Kyle Hamilton,SS,0,0%,60,100%,6,24%,0,Ravens,2.0,2023,21
Brandon Stephens,FS,0,0%,60,100%,2,8%,0,Ravens,2.0,2023,21
Roquan Smith,LB,0,0%,60,100%,0,0%,0,Ravens,2.0,2023,21
Patrick Queen,LB,0,0%,59,98%,0,0%,0,Ravens,2.0,2023,21
Ar'Darius Washington,FS,0,0%,57,95%,6,24%,0,Ravens,2.0,2023,21
Jadeveon Clowney,LB,0,0%,47,78%,0,0%,0,Ravens,2.0,2023,21
David Ojabo,LB,0,0%,42,70%,0,0%,0,Ravens,2.0,2023,21
Michael Pierce,NT,0,0%,37,62%,0,0%,0,Ravens,2.0,2023,21
Nnamdi Madubuike,DT,0,0%,36,60%,0,0%,0,Ravens,2.0,2023,21
Ronald Darby,CB,0,0%,35,58%,0,0%,0,Ravens,2.0,2023,21
Rock Ya-Sin,CB,0,0%,25,42%,5,20%,0,Ravens,2.0,2023,21
Broderick Washington Jr.,DE,0,0%,22,37%,4,16%,0,Ravens,2.0,2023,21
Travis Jones,DT,0,0%,20,33%,10,40%,0,Ravens,2.0,2023,21
Tavius Robinson,LB,0,0%,15,25%,18,72%,0,Ravens,2.0,2023,21
Odafe Oweh,LB,0,0%,14,23%,0,0%,0,Ravens,2.0,2023,21
Brent Urban,DE,0,0%,7,12%,10,40%,0,Ravens,2.0,2023,21
Malik Harrison,LB,0,0%,2,3%,19,76%,0,Ravens,2.0,2023,21
Del'Shawn Phillips,LB,0,0%,1,2%,19,76%,0,Ravens,2.0,2023,21
Daryl Worley,FS,0,0%,1,2%,19,76%,0,Ravens,2.0,2023,21
Kevon Seymour,CB,0,0%,0,0%,19,76%,0,Ravens,2.0,2023,21
Trenton Simpson,LB,0,0%,0,0%,15,60%,0,Ravens,2.0,2023,21
Justin Tucker,K,0,0%,0,0%,11,44%,0,Ravens,2.0,2023,21
Jalyn Armour-Davis,CB,0,0%,0,0%,9,36%,0,Ravens,2.0,2023,21
Tyler Ott,LS,0,0%,0,0%,8,32%,0,Ravens,2.0,2023,21
Jordan Stout,P,0,0%,0,0%,8,32%,0,Ravens,2.0,2023,21
Ben Cleveland,G,0,0%,0,0%,6,24%,0,Ravens,2.0,2023,21
