#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TAM 25,12,5:57,67,Field Goal,1,Buccaneers,2.0,2023,20
2,1,6:17,TAM 25,11,6:28,53,"Blocked FG, Downs",1,Buccaneers,2.0,2023,20
3,2,13:15,TAM 23,4,2:22,77,Touchdown,1,Buccaneers,2.0,2023,20
4,2,9:19,TAM 19,3,2:30,9,Punt,1,Buccaneers,2.0,2023,20
5,2,1:55,TAM 25,12,1:55,69,Field Goal,1,Buccaneers,2.0,2023,20
6,3,11:31,TAM 11,12,7:25,89,Touchdown,1,Buccaneers,2.0,2023,20
7,3,0:32,TAM 20,3,1:58,9,Punt,1,Buccaneers,2.0,2023,20
8,4,12:31,TAM 35,4,2:21,7,Punt,1,Buccaneers,2.0,2023,20
9,4,6:17,TAM 25,8,3:53,32,Punt,1,Buccaneers,2.0,2023,20
10,4,1:07,CHI 25,2,1:07,-2,End of Game,1,Buccaneers,2.0,2023,20
