Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Darrell Baker,IND,0,12,7,58.3%,136.0,19.4,11.3,1.0,125.7,11.2,73.0,63.0,0,0,0,0.0,0,3,3,50.0%,2.0,2023,22
Zaire Franklin,IND,0,7,6,85.7%,66.0,11.0,9.4,0.0,106.0,9.0,47.0,19.0,5,0,0,0.0,0,13,1,7.1%,2.0,2023,22
Kenny Moore,IND,0,4,4,100.0%,35.0,8.8,8.8,0.0,103.1,6.3,25.0,10.0,2,1,0,0.0,1,6,0,0.0%,2.0,2023,22
E.J. Speed,IND,0,4,4,100.0%,42.0,10.5,10.5,0.0,110.4,9.0,36.0,6.0,3,0,0,1.0,1,6,1,14.3%,2.0,2023,22
Julian Blackmon,IND,0,5,4,80.0%,45.0,11.3,9.0,0.0,104.2,8.6,37.0,8.0,3,0,0,0.0,0,10,0,0.0%,2.0,2023,22
Shaquille Leonard,IND,0,3,2,66.7%,19.0,9.5,6.3,0.0,84.0,6.0,14.0,5.0,1,1,0,0.0,1,4,0,0.0%,2.0,2023,22
Dallis Flowers,IND,0,4,2,50.0%,16.0,8.0,4.0,1.0,100.0,8.3,13.0,3.0,0,0,0,0.0,0,1,1,50.0%,2.0,2023,22
Rodney Thomas II,IND,0,4,1,25.0%,25.0,25.0,6.3,0.0,53.1,15.5,16.0,9.0,0,0,0,0.0,0,4,0,0.0%,2.0,2023,22
Samson Ebukam,IND,0,0,0,,,,,,,,,,0,1,1,1.0,3,2,0,0.0%,2.0,2023,22
Kwity Paye,IND,0,0,0,,,,,,,,,,0,2,0,1.0,3,5,0,0.0%,2.0,2023,22
Taven Bryan,IND,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%,2.0,2023,22
Grover Stewart,IND,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,0,0.0%,2.0,2023,22
Dayo Odeyingbo,IND,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%,2.0,2023,22
Jacob Martin,IND,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%,2.0,2023,22
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,2.0,2023,22
Eric Johnson,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,2.0,2023,22
Grant Stuard,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,2.0,2023,22
Henry To'oTo'o,HOU,0,5,5,100.0%,28.0,5.6,5.6,0.0,90.0,1.2,6.0,22.0,4,3,0,0.0,3,7,1,12.5%,2.0,2023,22
Denzel Perryman,HOU,0,5,5,100.0%,47.0,9.4,9.4,0.0,105.8,1.6,8.0,39.0,4,1,0,0.0,1,7,2,22.2%,2.0,2023,22
M.J. Stewart,HOU,0,7,4,57.1%,39.0,9.8,5.6,0.0,72.9,7.1,26.0,13.0,1,0,0,0.0,0,10,1,9.1%,2.0,2023,22
Tavierre Thomas,HOU,0,3,3,100.0%,23.0,7.7,7.7,0.0,98.6,5.0,15.0,8.0,1,0,0,0.0,0,5,0,0.0%,2.0,2023,22
Steven Nelson,HOU,0,3,2,66.7%,23.0,11.5,7.7,0.0,89.6,5.0,11.0,12.0,0,0,0,0.0,0,2,0,0.0%,2.0,2023,22
DeAndre Houston-Carson,HOU,0,2,2,100.0%,47.0,23.5,23.5,1.0,158.3,11.5,23.0,24.0,0,0,0,0.0,0,2,0,0.0%,2.0,2023,22
Derek Stingley Jr.,HOU,0,3,2,66.7%,13.0,6.5,4.3,0.0,75.7,4.7,11.0,2.0,0,0,0,0.0,0,6,0,0.0%,2.0,2023,22
Sheldon Rankins,HOU,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,-5.0,-5.0,6.0,0,1,0,0.0,1,3,0,0.0%,2.0,2023,22
Christian Harris,HOU,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-5.0,-5.0,11.0,0,0,0,0.0,0,1,0,0.0%,2.0,2023,22
Jonathan Greenard,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,1,25.0%,2.0,2023,22
Maliek Collins,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,2.0,2023,22
Will Anderson,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,2.0,2023,22
Eric Murray,HOU,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,2.0,2023,22
Shaquill Griffin,HOU,0,1,0,0.0%,,,0.0,,39.6,24.0,,,0,0,0,0.0,0,0,0,,2.0,2023,22
Grayland Arnold,HOU,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,2.0,2023,22
