Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Trevor Lawrence,JAX,0,0,0,0,0,1.0,2024,9
Tank Bigsby,JAX,0,0,0,0,0,1.0,2024,9
Travis Etienne,JAX,3,2,15,0,12,1.0,2024,9
Devin Duvernay,JAX,0,0,0,0,0,1.0,2024,9
Gabriel Davis,JAX,3,3,62,0,22,1.0,2024,9
Brian Thomas,JAX,4,4,47,1,18,1.0,2024,9
Christian Kirk,JAX,4,1,30,0,30,1.0,2024,9
Evan Engram,JAX,4,1,5,0,5,1.0,2024,9
Parker Washington,JAX,1,1,3,0,3,1.0,2024,9
Tua Tagovailoa,MIA,0,0,0,0,0,1.0,2024,9
Jeff Wilson,MIA,0,0,0,0,0,1.0,2024,9
De'Von Achane,MIA,7,7,76,0,39,1.0,2024,9
Raheem Mostert,MIA,3,2,10,0,7,1.0,2024,9
Alec Ingold,MIA,1,0,0,0,0,1.0,2024,9
Jaylen Waddle,MIA,5,5,109,0,63,1.0,2024,9
Tyreek Hill,MIA,12,7,130,1,80,1.0,2024,9
Jonnu Smith,MIA,2,1,7,0,7,1.0,2024,9
Julian Hill,MIA,1,1,6,0,6,1.0,2024,9
Durham Smythe,MIA,3,0,0,0,0,1.0,2024,9
Braxton Berrios,MIA,2,0,0,0,0,1.0,2024,9
