#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,GNB 35,6,3:20,22,Punt,0,Packers,1.0,2024,2
2,1,10:46,PHI 19,5,2:20,6,Field Goal,0,Packers,1.0,2024,2
3,1,7:06,PHI 13,8,4:05,8,Field Goal,0,Packers,1.0,2024,2
4,2,12:38,GNB 30,5,2:22,70,Touchdown,0,Packers,1.0,2024,2
5,2,5:34,GNB 30,3,0:23,70,Touchdown,0,Packers,1.0,2024,2
6,3,14:09,GNB 30,6,2:14,70,Touchdown,0,Packers,1.0,2024,2
7,3,10:26,GNB 20,4,1:39,7,Punt,0,Packers,1.0,2024,2
8,3,7:21,GNB 13,2,1:13,-1,Interception,0,Packers,1.0,2024,2
9,3,4:26,GNB 30,9,4:09,45,Missed FG,0,Packers,1.0,2024,2
10,4,12:53,GNB 13,10,5:01,79,Field Goal,0,Packers,1.0,2024,2
11,4,0:27,GNB 16,4,0:27,33,End of Game,0,Packers,1.0,2024,2
