Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Will Levis,TEN,0,0,0,0,0,1.0,2024,6
Tony Pollard,TEN,4,3,12,0,8,1.0,2024,6
Tyjae Spears,TEN,4,4,11,0,5,1.0,2024,6
Treylon Burks,TEN,2,1,2,0,2,1.0,2024,6
Calvin Ridley,TEN,7,3,50,0,22,1.0,2024,6
Tyler Boyd,TEN,5,3,18,0,11,1.0,2024,6
Chigoziem Okonkwo,TEN,2,2,15,1,17,1.0,2024,6
Nick Vannett,TEN,2,2,11,0,8,1.0,2024,6
DeAndre Hopkins,TEN,1,1,8,0,8,1.0,2024,6
Caleb Williams,CHI,0,0,0,0,0,1.0,2024,6
D'Andre Swift,CHI,1,0,0,0,0,1.0,2024,6
D.J. Moore,CHI,8,5,36,0,13,1.0,2024,6
Velus Jones Jr.,CHI,1,1,8,0,8,1.0,2024,6
Travis Homer,CHI,0,0,0,0,0,1.0,2024,6
Khalil Herbert,CHI,0,0,0,0,0,1.0,2024,6
Keenan Allen,CHI,11,4,29,0,9,1.0,2024,6
Rome Odunze,CHI,4,1,11,0,11,1.0,2024,6
DeAndre Carter,CHI,2,1,6,0,6,1.0,2024,6
Cole Kmet,CHI,1,1,4,0,4,1.0,2024,6
Gerald Everett,CHI,1,1,-1,0,-1,1.0,2024,6
