Player,Pos,home_team,team,week,year,game_id
Sam Darnold,QB,0,Vikings,1.0,2024,10
Aaron Jones,RB,0,Vikings,1.0,2024,10
C.J. Ham,FB,0,Vikings,1.0,2024,10
Jordan Addison,WR,0,Vikings,1.0,2024,10
Justin Jefferson,WR,0,Vikings,1.0,2024,10
Josh Oliver,TE,0,Vikings,1.0,2024,10
Brian O'Neill,T,0,Vikings,1.0,2024,10
Christian Darrisaw,T,0,Vikings,1.0,2024,10
Blake Brandel,OG,0,Vikings,1.0,2024,10
Ed Ingram,G,0,Vikings,1.0,2024,10
Garrett Bradbury,C,0,Vikings,1.0,2024,10
Jonathan Bullard,DL,0,Vikings,1.0,2024,10
Harrison Phillips,DL,0,Vikings,1.0,2024,10
Jerry Tillery,DT,0,Vikings,1.0,2024,10
Jonathan Greenard,OLB,0,Vikings,1.0,2024,10
Andrew Van Ginkel,OLB,0,Vikings,1.0,2024,10
Blake Cashman,LB,0,Vikings,1.0,2024,10
Ivan Pace,LB,0,Vikings,1.0,2024,10
Stephon Gilmore,CB,0,Vikings,1.0,2024,10
Byron Murphy,CB,0,Vikings,1.0,2024,10
Camryn Bynum,S,0,Vikings,1.0,2024,10
Harrison Smith,S,0,Vikings,1.0,2024,10
