0,1,week,year,game_id
Won Toss,Browns (deferred),1.0,2024,13
Roof,outdoors,1.0,2024,13
Surface,grass,1.0,2024,13
Duration,3:19,1.0,2024,13
Attendance,67431,1.0,2024,13
Weather,"68 degrees, relative humidity 41%, wind 15 mph",1.0,2024,13
Vegas Line,Cleveland Browns -2.5,1.0,2024,13
Over/Under,41.0 (over),1.0,2024,13
