Player,Pos,home_team,team,week,year,game_id
Deshaun Watson,QB,1,Browns,1.0,2024,13
Jerome Ford,RB,1,Browns,1.0,2024,13
Elijah Moore,WR,1,Browns,1.0,2024,13
Jerry Jeudy,WR,1,Browns,1.0,2024,13
Amari Cooper,WR,1,Browns,1.0,2024,13
David Njoku,TE,1,Browns,1.0,2024,13
James Hudson,T,1,Browns,1.0,2024,13
Dawand Jones,T,1,Browns,1.0,2024,13
Joel Bitonio,G,1,Browns,1.0,2024,13
Wyatt Teller,G,1,Browns,1.0,2024,13
Ethan Pocic,C,1,Browns,1.0,2024,13
Za'Darius Smith,DE,1,Browns,1.0,2024,13
Myles Garrett,DE,1,Browns,1.0,2024,13
Maurice Hurst Jr.,DT,1,Browns,1.0,2024,13
Dalvin Tomlinson,DT,1,Browns,1.0,2024,13
Jordan Hicks,LB,1,Browns,1.0,2024,13
Jeremiah Owusu-Koramoah,LB,1,Browns,1.0,2024,13
Greg Newsome II,CB,1,Browns,1.0,2024,13
Martin Emerson,CB,1,Browns,1.0,2024,13
Denzel Ward,CB,1,Browns,1.0,2024,13
Grant Delpit,S,1,Browns,1.0,2024,13
Juan Thornhill,S,1,Browns,1.0,2024,13
