Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Vikings,22.0,8.23,9.85,-1.4,-5.58,21.12,19.35,-0.23,9.92,-7.83,-4.57,3.15,1.85,-6.59,-1.67,1.0,2024,10
Giants,-22.0,-21.12,-19.35,0.23,-9.92,-8.23,-9.85,1.4,5.58,7.83,-3.15,4.57,6.59,-1.85,1.67,1.0,2024,10
