Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Sam Darnold,MIN,19,24,208,8,32.0,195,8.1,140,7.4,5.8,68,3.6,0,0.0%,2,8.3%,1,5,3,1,5,19.2%,1,3.0,1.0,2024,10
Daniel Jones,NYG,22,42,186,8,17.0,218,5.2,103,4.7,2.5,83,3.8,5,13.2%,5,13.2%,5,12,7,7,19,38.8%,2,5.5,1.0,2024,10
