Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Joel Bitonio,G,76,100%,0,0%,4,11%,1,Browns,1.0,2024,13
Wyatt Teller,G,76,100%,0,0%,4,11%,1,Browns,1.0,2024,13
Ethan Pocic,C,76,100%,0,0%,4,11%,1,Browns,1.0,2024,13
James Hudson,T,76,100%,0,0%,4,11%,1,Browns,1.0,2024,13
Deshaun Watson,QB,76,100%,0,0%,0,0%,1,Browns,1.0,2024,13
Dawand Jones,T,74,97%,0,0%,4,11%,1,Browns,1.0,2024,13
Amari Cooper,WR,72,95%,0,0%,0,0%,1,Browns,1.0,2024,13
Elijah Moore,WR,71,93%,0,0%,0,0%,1,Browns,1.0,2024,13
Jerry Jeudy,WR,62,82%,0,0%,0,0%,1,Browns,1.0,2024,13
Jerome Ford,RB,57,75%,0,0%,0,0%,1,Browns,1.0,2024,13
Jordan Akins,TE,43,57%,0,0%,19,53%,1,Browns,1.0,2024,13
David Njoku,TE,28,37%,0,0%,0,0%,1,Browns,1.0,2024,13
Cedric Tillman,WR,26,34%,0,0%,6,17%,1,Browns,1.0,2024,13
Pierre Strong,RB,18,24%,0,0%,23,64%,1,Browns,1.0,2024,13
Germain Ifedi,G,2,3%,0,0%,4,11%,1,Browns,1.0,2024,13
Zak Zinter,G,2,3%,0,0%,4,11%,1,Browns,1.0,2024,13
D'Onta Foreman,RB,1,1%,0,0%,1,3%,1,Browns,1.0,2024,13
Jeremiah Owusu-Koramoah,LB,0,0%,63,100%,10,28%,1,Browns,1.0,2024,13
Grant Delpit,SS,0,0%,60,95%,13,36%,1,Browns,1.0,2024,13
Juan Thornhill,FS,0,0%,60,95%,2,6%,1,Browns,1.0,2024,13
Martin Emerson,CB,0,0%,57,90%,0,0%,1,Browns,1.0,2024,13
Denzel Ward,CB,0,0%,52,83%,6,17%,1,Browns,1.0,2024,13
Myles Garrett,DE,0,0%,48,76%,7,20%,1,Browns,1.0,2024,13
Jordan Hicks,LB,0,0%,45,71%,6,17%,1,Browns,1.0,2024,13
Za'Darius Smith,DE,0,0%,44,70%,0,0%,1,Browns,1.0,2024,13
Greg Newsome II,CB,0,0%,43,68%,0,0%,1,Browns,1.0,2024,13
Shelby Harris,DT,0,0%,37,59%,7,20%,1,Browns,1.0,2024,13
Quinton Jefferson,DE,0,0%,36,57%,0,0%,1,Browns,1.0,2024,13
Maurice Hurst Jr.,DT,0,0%,25,40%,7,20%,1,Browns,1.0,2024,13
Dalvin Tomlinson,DT,0,0%,24,38%,7,20%,1,Browns,1.0,2024,13
Alex Wright,DE,0,0%,19,30%,4,11%,1,Browns,1.0,2024,13
Ogbonnia Okoronkwo,DE,0,0%,18,29%,11,31%,1,Browns,1.0,2024,13
Tony Fields,LB,0,0%,14,22%,24,67%,1,Browns,1.0,2024,13
Rodney McLeod,FS,0,0%,14,22%,11,31%,1,Browns,1.0,2024,13
Ronnie Hickman,SS,0,0%,11,17%,14,39%,1,Browns,1.0,2024,13
Cameron Mitchell,CB,0,0%,10,16%,20,56%,1,Browns,1.0,2024,13
Devin Bush Jr.,LB,0,0%,6,10%,22,61%,1,Browns,1.0,2024,13
Mohamoud Diabate,LB,0,0%,6,10%,21,59%,1,Browns,1.0,2024,13
Mike Ford,CB,0,0%,1,2%,26,73%,1,Browns,1.0,2024,13
D'Anthony Bell,SS,0,0%,0,0%,31,87%,1,Browns,1.0,2024,13
Nathaniel Watson,LB,0,0%,0,0%,24,67%,1,Browns,1.0,2024,13
Jaelon Darden,WR,0,0%,0,0%,14,39%,1,Browns,1.0,2024,13
Charley Hughlett,LS,0,0%,0,0%,11,31%,1,Browns,1.0,2024,13
Corey Bojorquez,P,0,0%,0,0%,11,31%,1,Browns,1.0,2024,13
Dustin Hopkins,K,0,0%,0,0%,8,22%,1,Browns,1.0,2024,13
