Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Trevor Lawrence,JAX,12,21,162,8,33.3,194,9.2,122,10.2,5.8,40,3.3,0,0.0%,7,35.0%,3,10,1,1,5,20.0%,1,8.0,1.0,2024,9
Tua Tagovailoa,MIA,23,37,338,11,27.5,238,6.4,95,4.1,2.6,243,10.6,1,2.8%,7,19.4%,3,11,2,1,6,14.6%,1,11.0,1.0,2024,9
