#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:37,JAX 42,3,1:35,-14,Punt,0,Jaguars,1.0,2024,9
2,1,7:49,JAX 4,6,3:18,96,Touchdown,0,Jaguars,1.0,2024,9
3,1,2:03,JAX 12,5,2:24,11,Punt,0,Jaguars,1.0,2024,9
4,2,11:52,JAX 45,8,5:31,55,Touchdown,0,Jaguars,1.0,2024,9
5,2,1:04,JAX 23,6,1:04,43,Field Goal,0,Jaguars,1.0,2024,9
6,3,15:00,JAX 30,3,1:30,5,Punt,0,Jaguars,1.0,2024,9
7,3,9:39,JAX 37,3,1:20,-3,Punt,0,Jaguars,1.0,2024,9
8,3,5:26,JAX 3,6,3:07,94,Fumble,0,Jaguars,1.0,2024,9
9,3,2:08,JAX 23,4,2:21,7,Downs,0,Jaguars,1.0,2024,9
10,4,13:33,JAX 32,4,2:27,16,Punt,0,Jaguars,1.0,2024,9
11,4,4:22,JAX 30,3,2:13,-15,Punt,0,Jaguars,1.0,2024,9
