Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bengals,-6.0,-3.62,-7.91,4.29,-3.1,-0.36,1.95,-2.59,0.0,-2.22,-2.82,4.09,4.79,-8.42,0.14,1.0,2024,7
Patriots,6.0,0.36,-1.95,2.59,0.0,3.62,7.91,-4.29,3.1,2.22,-4.09,2.82,8.42,-4.79,-0.14,1.0,2024,7
