Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Anton Harrison,T,53,100%,0,0%,3,12%,0,Jaguars,1.0,2024,9
Ezra Cleveland,G,53,100%,0,0%,3,12%,0,Jaguars,1.0,2024,9
Cam Robinson,T,53,100%,0,0%,3,12%,0,Jaguars,1.0,2024,9
Brandon Scherff,G,53,100%,0,0%,0,0%,0,Jaguars,1.0,2024,9
Trevor Lawrence,QB,53,100%,0,0%,0,0%,0,Jaguars,1.0,2024,9
Mitch Morse,C,53,100%,0,0%,0,0%,0,Jaguars,1.0,2024,9
Gabriel Davis,WR,50,94%,0,0%,0,0%,0,Jaguars,1.0,2024,9
Brian Thomas,WR,41,77%,0,0%,0,0%,0,Jaguars,1.0,2024,9
Christian Kirk,WR,38,72%,0,0%,0,0%,0,Jaguars,1.0,2024,9
Travis Etienne,RB,37,70%,0,0%,0,0%,0,Jaguars,1.0,2024,9
Evan Engram,TE,36,68%,0,0%,0,0%,0,Jaguars,1.0,2024,9
Brenton Strange,TE,19,36%,0,0%,16,64%,0,Jaguars,1.0,2024,9
Tank Bigsby,RB,17,32%,0,0%,6,24%,0,Jaguars,1.0,2024,9
Luke Farrell,TE,14,26%,0,0%,10,40%,0,Jaguars,1.0,2024,9
Parker Washington,WR,7,13%,0,0%,4,16%,0,Jaguars,1.0,2024,9
Devin Duvernay,WR,5,9%,0,0%,8,32%,0,Jaguars,1.0,2024,9
Tim Jones,WR,1,2%,0,0%,16,64%,0,Jaguars,1.0,2024,9
Antonio Johnson,FS,0,0%,71,100%,14,56%,0,Jaguars,1.0,2024,9
Ronald Darby,CB,0,0%,70,99%,6,24%,0,Jaguars,1.0,2024,9
Andre Cisco,SS,0,0%,64,90%,10,40%,0,Jaguars,1.0,2024,9
Foyesade Oluokun,LB,0,0%,60,85%,5,20%,0,Jaguars,1.0,2024,9
Josh Hines-Allen,DE,0,0%,58,82%,6,24%,0,Jaguars,1.0,2024,9
Devin Lloyd,LB,0,0%,53,75%,9,36%,0,Jaguars,1.0,2024,9
Tyson Campbell,CB,0,0%,53,75%,4,16%,0,Jaguars,1.0,2024,9
Travon Walker,DE,0,0%,52,73%,5,20%,0,Jaguars,1.0,2024,9
Darnell Savage Jr.,SS,0,0%,49,69%,4,16%,0,Jaguars,1.0,2024,9
Roy Robertson-Harris,DT,0,0%,42,59%,5,20%,0,Jaguars,1.0,2024,9
DaVon Hamilton,DT,0,0%,36,51%,5,20%,0,Jaguars,1.0,2024,9
Arik Armstead,DE,0,0%,31,44%,1,4%,0,Jaguars,1.0,2024,9
Maason Smith,DT,0,0%,29,41%,5,20%,0,Jaguars,1.0,2024,9
Tyler Lacy,DT,0,0%,24,34%,3,12%,0,Jaguars,1.0,2024,9
Montaric Brown,CB,0,0%,19,27%,5,20%,0,Jaguars,1.0,2024,9
Jarrian Jones,CB,0,0%,17,24%,18,72%,0,Jaguars,1.0,2024,9
Yasir Abdullah,LB,0,0%,16,23%,16,64%,0,Jaguars,1.0,2024,9
Myles Cole,DE,0,0%,11,15%,1,4%,0,Jaguars,1.0,2024,9
Chad Muma,LB,0,0%,10,14%,16,64%,0,Jaguars,1.0,2024,9
Ventrell Miller,LB,0,0%,10,14%,14,56%,0,Jaguars,1.0,2024,9
Terrell Edmunds,FS,0,0%,6,8%,0,0%,0,Jaguars,1.0,2024,9
Caleb Johnson,LB,0,0%,0,0%,16,64%,0,Jaguars,1.0,2024,9
Logan Cooke,P,0,0%,0,0%,9,36%,0,Jaguars,1.0,2024,9
Ross Matiscik,LS,0,0%,0,0%,9,36%,0,Jaguars,1.0,2024,9
Cam Little,K,0,0%,0,0%,6,24%,0,Jaguars,1.0,2024,9
D'Ernest Johnson,RB,0,0%,0,0%,4,16%,0,Jaguars,1.0,2024,9
Walker Little,T,0,0%,0,0%,3,12%,0,Jaguars,1.0,2024,9
Luke Fortner,C,0,0%,0,0%,3,12%,0,Jaguars,1.0,2024,9
Cooper Hodges,G,0,0%,0,0%,3,12%,0,Jaguars,1.0,2024,9
