#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:44,LVR 21,3,2:14,9,Punt,0,Raiders,1.0,2024,12
2,1,7:31,LVR 32,4,1:36,8,Downs,0,Raiders,1.0,2024,12
3,1,4:22,LVR 33,7,3:37,67,Touchdown,0,Raiders,1.0,2024,12
4,2,14:15,LVR 9,3,2:02,8,Punt,0,Raiders,1.0,2024,12
5,2,8:58,LVR 20,7,4:31,19,Punt,0,Raiders,1.0,2024,12
6,2,2:09,LVR 34,4,0:56,8,Fumble,0,Raiders,1.0,2024,12
7,2,0:26,LVR 30,1,0:26,4,End of Half,0,Raiders,1.0,2024,12
8,3,15:00,LVR 30,3,2:07,8,Punt,0,Raiders,1.0,2024,12
9,3,9:08,LVR 30,3,0:48,23,Fumble,0,Raiders,1.0,2024,12
10,3,6:47,LVR 20,9,4:45,49,Missed FG,0,Raiders,1.0,2024,12
11,4,14:55,LVR 30,8,4:25,56,Field Goal,0,Raiders,1.0,2024,12
12,4,9:30,LVR 48,3,2:21,9,Punt,0,Raiders,1.0,2024,12
13,4,3:40,LVR 30,6,1:56,38,Interception,0,Raiders,1.0,2024,12
