Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Broncos,-5.0,-19.83,-18.26,0.44,-9.04,3.15,-0.6,1.82,3.69,11.19,-4.83,7.84,11.05,-1.63,-1.24,1.0,2024,11
Seahawks,5.0,-3.15,0.6,-1.82,-3.69,19.83,18.26,-0.44,9.04,-11.19,-7.84,4.83,1.63,-11.05,1.24,1.0,2024,11
