Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Kyler Murray,ARI,1,1,1.0,2024,4
James Conner,ARI,0,0,1.0,2024,4
Trey Benson,ARI,0,0,1.0,2024,4
Greg Dortch,ARI,0,0,1.0,2024,4
Trey McBride,ARI,0,0,1.0,2024,4
Emari Demercado,ARI,0,0,1.0,2024,4
Elijah Higgins,ARI,0,0,1.0,2024,4
Michael Wilson,ARI,0,0,1.0,2024,4
Marvin Harrison Jr.,ARI,0,0,1.0,2024,4
Josh Allen,BUF,1,1,1.0,2024,4
James Cook,BUF,0,0,1.0,2024,4
Ray Davis,BUF,0,0,1.0,2024,4
Ty Johnson,BUF,0,0,1.0,2024,4
Keon Coleman,BUF,0,0,1.0,2024,4
Khalil Shakir,BUF,0,0,1.0,2024,4
Mack Hollins,BUF,0,0,1.0,2024,4
Dawson Knox,BUF,0,0,1.0,2024,4
Marquez Valdes-Scantling,BUF,0,0,1.0,2024,4
Curtis Samuel,BUF,0,0,1.0,2024,4
Dalton Kincaid,BUF,0,0,1.0,2024,4
