#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DAL 33,3,2:21,-1,Punt,0,Cowboys,1.0,2024,13
2,1,9:23,DAL 30,6,2:28,70,Touchdown,0,Cowboys,1.0,2024,13
3,1,4:45,DAL 10,8,3:35,31,Punt,0,Cowboys,1.0,2024,13
4,2,15:00,DAL 29,3,2:04,2,Punt,0,Cowboys,1.0,2024,13
5,2,11:11,DAL 22,11,5:56,78,Touchdown,0,Cowboys,1.0,2024,13
6,2,4:34,DAL 44,5,2:28,17,Field Goal,0,Cowboys,1.0,2024,13
7,2,1:46,CLE 23,4,0:55,1,Field Goal,0,Cowboys,1.0,2024,13
8,2,0:09,DAL 40,2,0:09,7,End of Half,0,Cowboys,1.0,2024,13
9,3,8:42,DAL 30,3,0:55,3,Punt,0,Cowboys,1.0,2024,13
10,3,6:35,DAL 13,3,1:18,4,Punt,0,Cowboys,1.0,2024,13
11,3,3:55,CLE 46,6,2:28,14,Field Goal,0,Cowboys,1.0,2024,13
12,4,14:07,CLE 38,6,2:16,10,Field Goal,0,Cowboys,1.0,2024,13
13,4,9:06,DAL 23,3,1:44,4,Punt,0,Cowboys,1.0,2024,13
14,4,0:29,DAL 30,1,0:29,-1,End of Game,0,Cowboys,1.0,2024,13
