Player,Pos,home_team,team,week,year,game_id
Justin Fields,QB,0,Steelers,1.0,2024,3
Najee Harris,RB,0,Steelers,1.0,2024,3
George Pickens,WR,0,Steelers,1.0,2024,3
Van Jefferson,WR,0,Steelers,1.0,2024,3
Darnell Washington,TE,0,Steelers,1.0,2024,3
MyCole Pruitt,TE,0,Steelers,1.0,2024,3
Spencer Anderson,OL,0,Steelers,1.0,2024,3
James Daniels,OL,0,Steelers,1.0,2024,3
Dan Moore,OT,0,Steelers,1.0,2024,3
Broderick Jones,OT,0,Steelers,1.0,2024,3
Zach Frazier,C,0,Steelers,1.0,2024,3
Keeanu Benton,DL,0,Steelers,1.0,2024,3
Larry Ogunjobi,DT,0,Steelers,1.0,2024,3
Cameron Heyward,DT,0,Steelers,1.0,2024,3
Alex Highsmith,LB,0,Steelers,1.0,2024,3
Patrick Queen,LB,0,Steelers,1.0,2024,3
Elandon Roberts,LB,0,Steelers,1.0,2024,3
T.J. Watt,LB,0,Steelers,1.0,2024,3
Donte Jackson,CB,0,Steelers,1.0,2024,3
Joey Porter Jr.,CB,0,Steelers,1.0,2024,3
Minkah Fitzpatrick,S,0,Steelers,1.0,2024,3
DeShon Elliott,S,0,Steelers,1.0,2024,3
