Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Zamir White,LVR,13,44,0,1.0,19,1.5,25,1.9,2,6.5,1.0,2024,12
Alexander Mattison,LVR,5,19,0,0.0,6,1.2,13,2.6,0,,1.0,2024,12
Gardner Minshew II,LVR,3,5,0,0.0,0,0.0,5,1.7,0,,1.0,2024,12
Jakobi Meyers,LVR,1,3,0,0.0,1,1.0,2,2.0,0,,1.0,2024,12
Gus Edwards,LAC,11,26,0,1.0,11,1.0,15,1.4,1,11.0,1.0,2024,12
J.K. Dobbins,LAC,10,135,1,4.0,64,6.4,71,7.1,4,2.5,1.0,2024,12
Justin Herbert,LAC,4,6,0,0.0,6,1.5,0,0.0,0,,1.0,2024,12
Derius Davis,LAC,2,9,0,,5,2.5,4,2.0,0,,1.0,2024,12
