Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kyler Murray,ARI,0,0,0,0,0,1.0,2024,4
James Conner,ARI,4,3,33,0,22,1.0,2024,4
Trey Benson,ARI,1,1,5,0,5,1.0,2024,4
Greg Dortch,ARI,8,6,47,0,14,1.0,2024,4
Trey McBride,ARI,9,5,30,0,8,1.0,2024,4
Emari Demercado,ARI,2,2,26,0,24,1.0,2024,4
Elijah Higgins,ARI,2,2,12,0,7,1.0,2024,4
Michael Wilson,ARI,2,1,5,1,5,1.0,2024,4
Marvin Harrison Jr.,ARI,3,1,4,0,4,1.0,2024,4
Josh Allen,BUF,0,0,0,0,0,1.0,2024,4
James Cook,BUF,3,3,32,0,25,1.0,2024,4
Ray Davis,BUF,1,1,14,0,14,1.0,2024,4
Ty Johnson,BUF,1,0,0,0,0,1.0,2024,4
Keon Coleman,BUF,5,4,51,0,28,1.0,2024,4
Khalil Shakir,BUF,3,3,42,1,19,1.0,2024,4
Mack Hollins,BUF,2,2,25,1,14,1.0,2024,4
Dawson Knox,BUF,2,1,23,0,23,1.0,2024,4
Marquez Valdes-Scantling,BUF,2,1,19,0,19,1.0,2024,4
Curtis Samuel,BUF,2,2,15,0,8,1.0,2024,4
Dalton Kincaid,BUF,2,1,11,0,11,1.0,2024,4
