#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NYJ 30,3,1:29,7,Punt,0,Jets,1.0,2024,16
2,1,11:54,NYJ 30,1,0:07,2,Fumble,0,Jets,1.0,2024,16
3,1,10:58,NYJ 30,12,7:07,70,Touchdown,0,Jets,1.0,2024,16
4,2,14:04,NYJ 30,3,1:21,0,Punt,0,Jets,1.0,2024,16
5,2,6:54,NYJ 30,3,1:36,5,Punt,0,Jets,1.0,2024,16
6,2,0:04,NYJ 30,1,0:04,-1,End of Half,0,Jets,1.0,2024,16
7,3,7:42,NYJ 23,3,1:31,17,Interception,0,Jets,1.0,2024,16
8,3,3:28,NYJ 30,5,1:49,70,Touchdown,0,Jets,1.0,2024,16
9,4,9:43,NYJ 24,6,2:21,26,Downs,0,Jets,1.0,2024,16
10,4,4:20,NYJ 30,12,3:55,70,Touchdown,0,Jets,1.0,2024,16
