#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NYG 30,3,2:01,-9,Punt,1,Giants,1.0,2024,10
2,1,11:23,MIN 20,7,4:07,15,Field Goal,1,Giants,1.0,2024,10
3,1,3:50,NYG 28,10,5:11,32,Punt,1,Giants,1.0,2024,10
4,2,6:55,NYG 30,6,3:22,21,Punt,1,Giants,1.0,2024,10
5,2,0:51,NYG 28,5,0:51,9,Punt,1,Giants,1.0,2024,10
6,3,12:08,NYG 30,11,6:00,39,Field Goal,1,Giants,1.0,2024,10
7,3,4:26,NYG 17,1,0:04,0,Interception,1,Giants,1.0,2024,10
8,3,4:22,NYG 30,3,1:01,2,Punt,1,Giants,1.0,2024,10
9,3,2:15,NYG 49,9,3:35,40,Interception,1,Giants,1.0,2024,10
10,4,9:59,NYG 32,12,5:07,60,Downs,1,Giants,1.0,2024,10
11,4,1:36,NYG 14,3,1:07,-2,Punt,1,Giants,1.0,2024,10
