0,1,week,year,game_id
Won Toss,Raiders (deferred),1.0,2024,12
Roof,dome,1.0,2024,12
Surface,matrixturf,1.0,2024,12
Duration,2:50,1.0,2024,12
Attendance,70240,1.0,2024,12
Vegas Line,Los Angeles Chargers -3.0,1.0,2024,12
Over/Under,40.0 (under),1.0,2024,12
