Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Ja'Whaun Bentley,NWE,0,6,6,100.0%,45.0,7.5,7.5,0.0,97.9,2.3,14.0,31.0,6,0,0,0.5,1,12,0,0.0%,1.0,2024,7
Christian Gonzalez,NWE,0,3,3,100.0%,15.0,5.0,5.0,0.0,87.5,1.3,4.0,11.0,0,0,0,0.0,0,2,0,0.0%,1.0,2024,7
Kyle Dugger,NWE,0,4,2,50.0%,18.0,9.0,4.5,0.0,62.5,8.0,12.0,6.0,3,0,0,0.0,0,6,0,0.0%,1.0,2024,7
Jahlani Tavai,NWE,0,3,2,66.7%,12.0,6.0,4.0,0.0,74.3,1.3,7.0,5.0,6,0,0,0.0,0,4,1,20.0%,1.0,2024,7
Jabrill Peppers,NWE,0,3,2,66.7%,33.0,16.5,11.0,0.0,103.5,11.3,29.0,4.0,1,0,0,0.0,0,6,0,0.0%,1.0,2024,7
Marcus Jones,NWE,0,3,2,66.7%,18.0,9.0,6.0,0.0,82.6,13.0,18.0,0.0,0,0,0,0.0,0,4,0,0.0%,1.0,2024,7
Keion White,NWE,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,2.0,2.0,4.0,0,0,0,2.5,3,4,0,0.0%,1.0,2024,7
Marco Wilson,NWE,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,1.0,1.0,3.0,0,0,0,0.0,0,2,0,0.0%,1.0,2024,7
Vederian Lowe,NWE,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,-2.0,-2.0,3.0,0,0,0,0.0,0,0,0,,1.0,2024,7
Jaylinn Hawkins,NWE,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,12.0,12.0,0.0,1,0,0,0.0,0,1,1,50.0%,1.0,2024,7
Jonathan Jones,NWE,0,3,0,0.0%,,,0.0,,39.6,7.3,,,0,0,0,0.0,0,3,0,0.0%,1.0,2024,7
Marcellas Dial,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,2,100.0%,1.0,2024,7
Daxton Hill,CIN,0,5,3,60.0%,25.0,8.3,5.0,0.0,72.9,11.8,21.0,4.0,0,0,0,1.0,1,8,3,27.3%,1.0,2024,7
Cam Taylor-Britt,CIN,0,4,3,75.0%,25.0,8.3,6.3,0.0,90.6,6.5,23.0,2.0,0,0,0,0.0,0,7,1,12.5%,1.0,2024,7
Logan Wilson,CIN,0,2,2,100.0%,13.0,6.5,6.5,0.0,93.7,1.0,2.0,11.0,4,0,3,0.0,3,12,0,0.0%,1.0,2024,7
Germaine Pratt,CIN,0,4,2,50.0%,12.0,6.0,3.0,0.0,56.2,3.8,-3.0,15.0,2,0,0,0.0,0,8,1,11.1%,1.0,2024,7
Vonn Bell,CIN,0,2,2,100.0%,12.0,6.0,6.0,0.0,91.7,5.0,10.0,2.0,1,0,0,0.0,0,6,1,14.3%,1.0,2024,7
Trey Hendrickson,CIN,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,7.0,7.0,2.0,0,1,2,0.0,3,2,1,33.3%,1.0,2024,7
Sam Hubbard,CIN,0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,0.0,0.0,16.0,0,0,1,0.0,1,4,0,0.0%,1.0,2024,7
DJ Turner,CIN,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,7.0,7.0,2.0,0,0,0,0.0,0,1,0,0.0%,1.0,2024,7
Mike Hilton,CIN,0,2,0,0.0%,,,0.0,,39.6,6.0,,,2,0,0,0.0,0,3,0,0.0%,1.0,2024,7
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,1.0,2024,7
Geno Stone,CIN,0,1,0,0.0%,,,0.0,,39.6,12.0,,,0,0,0,0.0,0,3,2,40.0%,1.0,2024,7
