Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Jaguars,-3.0,-4.76,6.23,-8.58,-4.99,-5.83,-11.41,4.05,0.0,7.59,-1.83,2.84,6.57,-3.39,3.4,1.0,2024,9
Dolphins,3.0,5.83,11.41,-4.05,0.0,4.76,-6.23,8.58,4.99,-7.59,-2.84,1.83,3.39,-6.57,-3.4,1.0,2024,9
