Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Roquan Smith,BAL,1,0,0,0,1,0.0,7,4,3,1,0,0,0,0,0,1.0,2024,1
David Ojabo,BAL,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,1.0,2024,1
Trenton Simpson,BAL,0,0,0,0,1,0.5,5,2,3,0,2,0,0,0,0,1.0,2024,1
Nnamdi Madubuike,BAL,0,0,0,0,0,0.5,2,0,2,0,2,0,0,0,0,1.0,2024,1
Marcus Williams,BAL,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,1.0,2024,1
Odafe Oweh,BAL,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,1.0,2024,1
Michael Pierce,BAL,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,1.0,2024,1
Brandon Stephens,BAL,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,1.0,2024,1
Kyle Hamilton,BAL,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,1.0,2024,1
Malik Harrison,BAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,1.0,2024,1
Marlon Humphrey,BAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,1.0,2024,1
Eddie Jackson,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,1.0,2024,1
Travis Jones,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,1.0,2024,1
Nate Wiggins,BAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,1.0,2024,1
Jalyn Armour-Davis,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2024,1
Chris Board,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1.0,2024,1
Ka'dar Hollman,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1.0,2024,1
Josh Ross,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2024,1
Kyle Van Noy,BAL,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,1.0,2024,1
Broderick Washington Jr.,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1.0,2024,1
Ar'Darius Washington,BAL,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1.0,2024,1
Chris Jones,KAN,0,0,0,0,0,1.0,3,1,2,1,0,0,0,0,1,1.0,2024,1
Jaylen Watson,KAN,0,0,0,0,1,0.0,11,7,4,0,0,0,0,0,0,1.0,2024,1
Justin Reid,KAN,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0,1.0,2024,1
Nick Bolton,KAN,0,0,0,0,1,0.0,7,3,4,0,0,0,0,0,0,1.0,2024,1
Leo Chenal,KAN,0,0,0,0,2,0.0,7,3,4,1,0,0,0,0,0,1.0,2024,1
Chamarri Conner,KAN,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,1.0,2024,1
Bryan Cook,KAN,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,1.0,2024,1
Michael Danna,KAN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,1.0,2024,1
Trent McDuffie,KAN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,1.0,2024,1
Drue Tranquill,KAN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,1.0,2024,1
Tershawn Wharton,KAN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,1.0,2024,1
George Karlaftis III,KAN,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,1.0,2024,1
Mike Pennel,KAN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,1.0,2024,1
Felix Anudike-Uzomah,KAN,0,0,0,0,0,0.0,1,1,0,1,0,1,0,0,0,1.0,2024,1
Nazeeh Johnson,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2024,1
Joshua Williams,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2024,1
