Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Gardner Minshew II,LVR,25,33,257,12,32.4,149,4.5,119,4.8,3.6,138,5.5,0,0.0%,3,9.4%,4,10,1,2,7,17.5%,3,1.7,1.0,2024,12
Justin Herbert,LAC,17,26,144,6,22.2,163,6.3,67,3.9,2.6,77,4.5,3,11.5%,4,15.4%,1,12,0,4,5,17.9%,1,8.0,1.0,2024,12
