Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Will Levis,TEN,19,32,127,6,17.1,225,7.0,77,4.1,2.4,50,2.6,2,6.9%,8,27.6%,3,5,5,7,15,39.5%,3,7.0,1.0,2024,6
Caleb Williams,CHI,14,29,93,5,16.1,182,6.3,45,3.2,1.6,48,3.4,1,3.7%,9,33.3%,2,9,4,2,8,24.2%,2,8.0,1.0,2024,6
