Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Chiefs,7.0,11.81,13.68,-0.53,-3.99,-9.42,0.14,-9.89,4.93,2.11,-5.64,4.11,0.22,-0.55,3.97,1.0,2024,1
Ravens,-7.0,9.42,-0.14,9.89,-4.93,-11.81,-13.68,0.53,3.99,-2.11,-4.11,5.64,0.55,-0.22,-3.97,1.0,2024,1
