Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,1,Lions,1.0,2024,15
David Montgomery,RB,1,Lions,1.0,2024,15
Jameson Williams,WR,1,Lions,1.0,2024,15
Amon-Ra St. Brown,WR,1,Lions,1.0,2024,15
Brock Wright,TE,1,Lions,1.0,2024,15
Sam LaPorta,TE,1,Lions,1.0,2024,15
Graham Glasgow,OL,1,Lions,1.0,2024,15
Penei Sewell,T,1,Lions,1.0,2024,15
Taylor Decker,T,1,Lions,1.0,2024,15
Kevin Zeitler,G,1,Lions,1.0,2024,15
Frank Ragnow,C,1,Lions,1.0,2024,15
Aidan Hutchinson,DL,1,Lions,1.0,2024,15
Alim McNeill,DL,1,Lions,1.0,2024,15
Levi Onwuzurike,DL,1,Lions,1.0,2024,15
Kyle Peko,DL,1,Lions,1.0,2024,15
Jack Campbell,LB,1,Lions,1.0,2024,15
Derrick Barnes,LB,1,Lions,1.0,2024,15
Alex Anzalone,LB,1,Lions,1.0,2024,15
Carlton Davis,CB,1,Lions,1.0,2024,15
Terrion Arnold,CB,1,Lions,1.0,2024,15
Brian Branch,DB,1,Lions,1.0,2024,15
Kerby Joseph,S,1,Lions,1.0,2024,15
