#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:39,DAL 46,6,3:16,13,Field Goal,1,Browns,1.0,2024,13
2,1,6:55,CLE 25,3,2:10,7,Punt,1,Browns,1.0,2024,13
3,1,1:10,CLE 20,3,1:10,-5,Punt,1,Browns,1.0,2024,13
4,2,12:56,CLE 23,3,1:45,8,Punt,1,Browns,1.0,2024,13
5,2,5:15,CLE 20,3,0:41,3,Punt,1,Browns,1.0,2024,13
6,2,2:06,CLE 30,2,0:20,-4,Interception,1,Browns,1.0,2024,13
7,2,0:51,CLE 27,3,0:42,7,Punt,1,Browns,1.0,2024,13
8,3,15:00,CLE 25,3,2:01,-14,Punt,1,Browns,1.0,2024,13
9,3,12:59,CLE 25,12,4:17,75,Touchdown,1,Browns,1.0,2024,13
10,3,7:47,CLE 14,3,1:12,1,Punt,1,Browns,1.0,2024,13
11,3,5:17,CLE 45,4,1:22,1,Downs,1,Browns,1.0,2024,13
12,3,1:27,CLE 32,4,2:20,6,Downs,1,Browns,1.0,2024,13
13,4,11:51,CLE 30,7,2:45,48,Interception,1,Browns,1.0,2024,13
14,4,7:22,CLE 36,15,6:53,64,Touchdown,1,Browns,1.0,2024,13
