Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Spencer Brown,T,62,100%,0,0%,6,22%,1,Bills,1.0,2024,4
O'Cyrus Torrence,G,62,100%,0,0%,6,22%,1,Bills,1.0,2024,4
Dion Dawkins,T,62,100%,0,0%,6,22%,1,Bills,1.0,2024,4
David Edwards,G,62,100%,0,0%,6,22%,1,Bills,1.0,2024,4
Josh Allen,QB,62,100%,0,0%,0,0%,1,Bills,1.0,2024,4
Connor McGovern,C,62,100%,0,0%,0,0%,1,Bills,1.0,2024,4
Dalton Kincaid,TE,52,84%,0,0%,0,0%,1,Bills,1.0,2024,4
Keon Coleman,WR,45,73%,0,0%,0,0%,1,Bills,1.0,2024,4
James Cook,RB,38,61%,0,0%,0,0%,1,Bills,1.0,2024,4
Mack Hollins,WR,36,58%,0,0%,10,37%,1,Bills,1.0,2024,4
Dawson Knox,TE,36,58%,0,0%,0,0%,1,Bills,1.0,2024,4
Khalil Shakir,WR,33,53%,0,0%,0,0%,1,Bills,1.0,2024,4
Curtis Samuel,WR,17,27%,0,0%,0,0%,1,Bills,1.0,2024,4
Ty Johnson,RB,14,23%,0,0%,8,29%,1,Bills,1.0,2024,4
Marquez Valdes-Scantling,WR,13,21%,0,0%,0,0%,1,Bills,1.0,2024,4
Alec Anderson,G,10,16%,0,0%,12,44%,1,Bills,1.0,2024,4
Quintin Morris,TE,6,10%,0,0%,23,85%,1,Bills,1.0,2024,4
Ray Davis,RB,6,10%,0,0%,5,18%,1,Bills,1.0,2024,4
Reggie Gilliam,FB,4,6%,0,0%,23,85%,1,Bills,1.0,2024,4
Taylor Rapp,SS,0,0%,61,100%,4,15%,1,Bills,1.0,2024,4
Damar Hamlin,SS,0,0%,61,100%,4,15%,1,Bills,1.0,2024,4
Terrel Bernard,LB,0,0%,61,100%,4,15%,1,Bills,1.0,2024,4
Rasul Douglas,CB,0,0%,61,100%,0,0%,1,Bills,1.0,2024,4
Christian Benford,CB,0,0%,61,100%,0,0%,1,Bills,1.0,2024,4
Cameron Lewis,FS,0,0%,55,90%,10,37%,1,Bills,1.0,2024,4
Dorian Williams,LB,0,0%,52,85%,4,15%,1,Bills,1.0,2024,4
Ed Oliver,DT,0,0%,50,82%,0,0%,1,Bills,1.0,2024,4
Gregory Rousseau,DE,0,0%,48,79%,4,15%,1,Bills,1.0,2024,4
DaQuan Jones,DT,0,0%,45,74%,0,0%,1,Bills,1.0,2024,4
A.J. Epenesa,DE,0,0%,38,62%,4,15%,1,Bills,1.0,2024,4
Von Miller,DE,0,0%,29,48%,0,0%,1,Bills,1.0,2024,4
Austin Johnson,DT,0,0%,13,21%,4,15%,1,Bills,1.0,2024,4
Ja'Marcus Ingram,CB,0,0%,11,18%,21,77%,1,Bills,1.0,2024,4
Casey Toohill,DE,0,0%,11,18%,13,48%,1,Bills,1.0,2024,4
DeWayne Carter,DT,0,0%,7,11%,4,15%,1,Bills,1.0,2024,4
Taron Johnson,CB,0,0%,7,11%,0,0%,1,Bills,1.0,2024,4
Baylon Spector,LB,0,0%,0,0%,21,77%,1,Bills,1.0,2024,4
Nicholas Morrow,LB,0,0%,0,0%,17,63%,1,Bills,1.0,2024,4
Kameron Cline,DE,0,0%,0,0%,17,63%,1,Bills,1.0,2024,4
Tyler Bass,K,0,0%,0,0%,13,48%,1,Bills,1.0,2024,4
Sam Martin,P,0,0%,0,0%,10,37%,1,Bills,1.0,2024,4
Kaiir Elam,CB,0,0%,0,0%,9,33%,1,Bills,1.0,2024,4
Mike Edwards,FS,0,0%,0,0%,9,33%,1,Bills,1.0,2024,4
Brandon Codrington,CB,0,0%,0,0%,8,29%,1,Bills,1.0,2024,4
Reid Ferguson,LS,0,0%,0,0%,8,29%,1,Bills,1.0,2024,4
Tylan Grable,T,0,0%,0,0%,6,22%,1,Bills,1.0,2024,4
