Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Bryce Young,CAR,0,0,0,0,0,1.0,2024,5
Andy Dalton,CAR,0,0,0,0,0,1.0,2024,5
Miles Sanders,CAR,2,0,0,0,0,1.0,2024,5
Chuba Hubbard,CAR,0,0,0,0,0,1.0,2024,5
Mike Boone,CAR,0,0,0,0,0,1.0,2024,5
Jonathan Mingo,CAR,5,2,40,0,35,1.0,2024,5
Adam Thielen,CAR,4,3,49,0,32,1.0,2024,5
Xavier Legette,CAR,7,4,35,0,18,1.0,2024,5
Diontae Johnson,CAR,6,2,19,0,11,1.0,2024,5
David Moore,CAR,3,1,14,0,14,1.0,2024,5
Ja'Tavion Sanders,CAR,1,1,4,0,4,1.0,2024,5
Jordan Matthews,CAR,1,0,0,0,0,1.0,2024,5
Derek Carr,NOR,0,0,0,0,0,1.0,2024,5
Jake Haener,NOR,0,0,0,0,0,1.0,2024,5
Alvin Kamara,NOR,5,5,27,0,18,1.0,2024,5
Jamaal Williams,NOR,1,1,13,0,13,1.0,2024,5
Taysom Hill,NOR,2,1,1,0,1,1.0,2024,5
Jordan Mims,NOR,0,0,0,0,0,1.0,2024,5
Rashid Shaheed,NOR,5,3,73,1,59,1.0,2024,5
Foster Moreau,NOR,4,4,43,1,22,1.0,2024,5
Juwan Johnson,NOR,3,2,26,1,16,1.0,2024,5
Chris Olave,NOR,2,2,11,0,17,1.0,2024,5
Mason Tipton,NOR,1,1,6,0,6,1.0,2024,5
Bub Means,NOR,1,0,0,0,0,1.0,2024,5
