Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Dak Prescott,DAL,0,0,0,0,0,1.0,2024,13
Ezekiel Elliott,DAL,2,2,9,0,9,1.0,2024,13
Rico Dowdle,DAL,1,1,6,0,6,1.0,2024,13
CeeDee Lamb,DAL,10,5,61,0,34,1.0,2024,13
Brandin Cooks,DAL,7,4,40,1,21,1.0,2024,13
Deuce Vaughn,DAL,0,0,0,0,0,1.0,2024,13
Jalen Brooks,DAL,1,1,18,0,18,1.0,2024,13
Hunter Luepke,DAL,2,2,18,0,12,1.0,2024,13
Jake Ferguson,DAL,5,3,15,0,7,1.0,2024,13
Jalen Tolbert,DAL,2,1,12,0,12,1.0,2024,13
KaVontae Turpin,DAL,1,0,0,0,0,1.0,2024,13
Cooper Rush,DAL,0,0,0,0,0,1.0,2024,13
Deshaun Watson,CLE,0,0,0,0,0,1.0,2024,13
Jerome Ford,CLE,7,6,25,0,8,1.0,2024,13
Pierre Strong,CLE,3,2,20,0,20,1.0,2024,13
David Njoku,CLE,5,4,44,0,29,1.0,2024,13
Jordan Akins,CLE,4,3,27,0,13,1.0,2024,13
Jerry Jeudy,CLE,8,3,25,1,15,1.0,2024,13
Amari Cooper,CLE,9,2,16,0,10,1.0,2024,13
Elijah Moore,CLE,6,3,9,0,4,1.0,2024,13
Cedric Tillman,CLE,1,1,3,0,3,1.0,2024,13
