Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Devaughn Vele,DEN,8,8,39,0,1.0,17,2.1,22,2.8,2.1,0,,0,0.0,0,87.0,1.0,2024,11
Jaleel McLaughlin,DEN,5,5,1,0,0.0,-21,-4.2,22,4.4,-4.2,0,,0,0.0,0,79.2,1.0,2024,11
Josh Reynolds,DEN,8,5,45,0,3.0,37,7.4,8,1.6,9.1,0,,0,0.0,0,77.6,1.0,2024,11
Courtland Sutton,DEN,12,4,38,0,2.0,32,8.0,6,1.5,13.8,0,,0,0.0,2,3.5,1.0,2024,11
Greg Dulcich,DEN,3,2,12,0,,7,3.5,5,2.5,2.7,0,,0,0.0,0,74.3,1.0,2024,11
Michael Burton,DEN,1,1,3,0,,2,2.0,1,1.0,2.0,0,,0,0.0,0,79.2,1.0,2024,11
Javonte Williams,DEN,2,1,0,0,0.0,-4,-4.0,4,4.0,0.5,0,,0,0.0,0,56.2,1.0,2024,11
Lil'Jordan Humphrey,DEN,1,0,0,0,,0,,0,,5.0,0,,1,100.0,0,39.6,1.0,2024,11
Marvin Mims,DEN,1,0,0,0,,0,,0,,11.0,0,,0,0.0,0,39.6,1.0,2024,11
Adam Trautman,DEN,1,0,0,0,,0,,0,,5.0,0,,1,100.0,0,39.6,1.0,2024,11
Tyler Lockett,SEA,7,6,77,0,5.0,69,11.5,8,1.3,12.4,1,6.0,0,0.0,1,72.9,1.0,2024,11
D.K. Metcalf,SEA,4,3,29,0,2.0,24,8.0,5,1.7,13.0,0,,0,0.0,0,94.8,1.0,2024,11
Zach Charbonnet,SEA,3,2,29,1,1.0,15,7.5,14,7.0,3.0,0,,0,0.0,0,137.5,1.0,2024,11
Kenneth Walker III,SEA,3,2,6,0,1.0,-9,-4.5,15,7.5,-3.7,0,,0,0.0,0,70.1,1.0,2024,11
Jaxon Smith-Njigba,SEA,2,2,19,0,2.0,6,3.0,13,6.5,3.0,0,,0,0.0,0,106.2,1.0,2024,11
Noah Fant,SEA,4,2,11,0,,2,1.0,9,4.5,4.5,0,,0,0.0,0,56.2,1.0,2024,11
Laviska Shenault Jr.,SEA,1,1,0,0,,-3,-3.0,3,3.0,-3.0,0,,0,0.0,0,79.2,1.0,2024,11
Dareke Young,SEA,1,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6,1.0,2024,11
