Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jordan Love,GNB,0,0,0,0,0,1.0,2024,2
Malik Willis,GNB,0,0,0,0,0,1.0,2024,2
Josh Jacobs,GNB,3,2,20,0,11,1.0,2024,2
Emanuel Wilson,GNB,3,2,2,0,2,1.0,2024,2
Jayden Reed,GNB,6,4,138,1,70,1.0,2024,2
Romeo Doubs,GNB,7,4,50,0,19,1.0,2024,2
Tucker Kraft,GNB,3,2,37,0,29,1.0,2024,2
Christian Watson,GNB,5,3,13,1,6,1.0,2024,2
Dontayvion Wicks,GNB,3,0,0,0,0,1.0,2024,2
Luke Musgrave,GNB,2,0,0,0,0,1.0,2024,2
Jalen Hurts,PHI,0,0,0,0,0,1.0,2024,2
Saquon Barkley,PHI,2,2,23,1,18,1.0,2024,2
Kenneth Gainwell,PHI,1,1,10,0,10,1.0,2024,2
A.J. Brown,PHI,10,5,119,1,67,1.0,2024,2
DeVonta Smith,PHI,8,7,84,0,25,1.0,2024,2
Dallas Goedert,PHI,5,4,31,0,21,1.0,2024,2
Grant Calcaterra,PHI,1,1,11,0,11,1.0,2024,2
Jahan Dotson,PHI,1,0,0,0,0,1.0,2024,2
Johnny Wilson,PHI,1,0,0,0,0,1.0,2024,2
