Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Kyler Murray,ARI,21,31,162,10,28.6,197,6.4,62,3.0,2.0,100,4.8,4,12.9%,3,9.7%,4,9,4,2,10,26.3%,3,15.7,1.0,2024,4
Josh Allen,BUF,18,23,232,11,44.0,166,7.2,107,5.9,4.7,125,6.9,0,0.0%,3,13.0%,2,7,1,1,4,13.8%,4,6.5,1.0,2024,4
