Player,Pos,home_team,team,week,year,game_id
Jordan Love,QB,0,Packers,1.0,2024,2
Josh Jacobs,RB,0,Packers,1.0,2024,2
Christian Watson,WR,0,Packers,1.0,2024,2
Romeo Doubs,WR,0,Packers,1.0,2024,2
Tucker Kraft,TE,0,Packers,1.0,2024,2
Luke Musgrave,TE,0,Packers,1.0,2024,2
Elgton Jenkins,OL,0,Packers,1.0,2024,2
Josh Myers,OL,0,Packers,1.0,2024,2
Zach Tom,OL,0,Packers,1.0,2024,2
Rasheed Walker,T,0,Packers,1.0,2024,2
Sean Rhyan,OG,0,Packers,1.0,2024,2
Rashan Gary,DL,0,Packers,1.0,2024,2
Kenny Clark,DL,0,Packers,1.0,2024,2
Tedarrell Slaton,DL,0,Packers,1.0,2024,2
Preston Smith,DL,0,Packers,1.0,2024,2
Eric Wilson,LB,0,Packers,1.0,2024,2
Quay Walker,LB,0,Packers,1.0,2024,2
Isaiah McDuffie,LB,0,Packers,1.0,2024,2
Eric Stokes,CB,0,Packers,1.0,2024,2
Jaire Alexander,CB,0,Packers,1.0,2024,2
Xavier McKinney,S,0,Packers,1.0,2024,2
Javon Bullard,S,0,Packers,1.0,2024,2
