Player,Pos,home_team,team,week,year,game_id
Trevor Lawrence,QB,0,Jaguars,1.0,2024,9
Travis Etienne,RB,0,Jaguars,1.0,2024,9
Gabriel Davis,WR,0,Jaguars,1.0,2024,9
Christian Kirk,WR,0,Jaguars,1.0,2024,9
Evan Engram,TE,0,Jaguars,1.0,2024,9
Luke Farrell,TE,0,Jaguars,1.0,2024,9
Ezra Cleveland,OL,0,Jaguars,1.0,2024,9
Brandon Scherff,OL,0,Jaguars,1.0,2024,9
Cam Robinson,OL,0,Jaguars,1.0,2024,9
Anton Harrison,T,0,Jaguars,1.0,2024,9
Mitch Morse,C,0,Jaguars,1.0,2024,9
Roy Robertson-Harris,DL,0,Jaguars,1.0,2024,9
Josh Hines-Allen,DE,0,Jaguars,1.0,2024,9
Travon Walker,DE,0,Jaguars,1.0,2024,9
DaVon Hamilton,DT,0,Jaguars,1.0,2024,9
Devin Lloyd,LB,0,Jaguars,1.0,2024,9
Foyesade Oluokun,LB,0,Jaguars,1.0,2024,9
Tyson Campbell,CB,0,Jaguars,1.0,2024,9
Ronald Darby,CB,0,Jaguars,1.0,2024,9
Antonio Johnson,S,0,Jaguars,1.0,2024,9
Darnell Savage Jr.,S,0,Jaguars,1.0,2024,9
Andre Cisco,S,0,Jaguars,1.0,2024,9
