Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Lamar Jackson,BAL,26,41,273,11,26.2,271,6.6,107,4.1,2.6,166,6.4,0,0.0%,11,27.5%,1,13,10,1,12,23.5%,9,7.8,1.0,2024,1
Patrick Mahomes,KAN,20,28,291,15,50.0,165,5.9,103,5.2,3.7,188,9.4,2,7.4%,2,7.4%,2,4,5,4,11,36.7%,0,,1.0,2024,1
