Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Aaron Rodgers,PIT,1,-1,0,-1,1,2025,10
Jaylen Warren,PIT,11,37,0,9,1,2025,10
Kenneth Gainwell,PIT,7,19,0,6,1,2025,10
D.K. Metcalf,PIT,0,0,0,0,1,2025,10
Calvin Austin III,PIT,0,0,0,0,1,2025,10
Pat Freiermuth,PIT,0,0,0,0,1,2025,10
Ben Skowronek,PIT,0,0,0,0,1,2025,10
Jonnu Smith,PIT,0,0,0,0,1,2025,10
Kaleb Johnson,PIT,1,-2,0,-2,1,2025,10
Justin Fields,NYJ,12,48,2,15,1,2025,10
Breece Hall,NYJ,19,107,0,18,1,2025,10
Isaiah Davis,NYJ,2,18,0,15,1,2025,10
Braelon Allen,NYJ,6,9,1,8,1,2025,10
Garrett Wilson,NYJ,0,0,0,0,1,2025,10
Tyler Johnson,NYJ,0,0,0,0,1,2025,10
Mason Taylor,NYJ,0,0,0,0,1,2025,10
Josh Reynolds,NYJ,0,0,0,0,1,2025,10
Jeremy Ruckert,NYJ,0,0,0,0,1,2025,10
