Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jared Goff,DET,31,39,225,13,30.2,163,4.2,104,3.4,2.7,121,3.9,0,0.0%,4,10.5%,4,4,4,3,11,25.6%,0,,1,2025,13
Jordan Love,GNB,16,22,188,8,36.4,253,11.5,149,9.3,6.8,39,2.4,0,0.0%,4,18.2%,0,8,0,2,2,8.7%,1,3.0,1,2025,13
