Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Texans,-5.0,-5.99,-7.2,2.5,-6.14,-4.69,-7.74,4.06,4.93,4.92,-2.95,1.04,3.73,0.17,2.93,1,2025,14
Rams,5.0,4.69,7.74,-4.06,-4.93,5.99,7.2,-2.5,6.14,-4.92,-1.04,2.95,-0.17,-3.73,-2.93,1,2025,14
