Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Patriots,-7.0,1.07,7.36,-5.9,-2.66,-7.21,-16.72,8.52,2.41,-4.37,-5.66,5.12,2.62,-2.14,-4.31,1,2025,8
Raiders,7.0,7.21,16.72,-8.52,-2.41,-1.07,-7.36,5.9,2.66,4.37,-5.12,5.66,2.14,-2.62,4.31,1,2025,8
