Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Seahawks,-4.0,-4.44,-2.82,-1.29,-7.9,-9.55,-16.23,5.81,5.9,10.25,-4.22,4.94,3.67,-0.97,6.83,1,2025,12
49ers,4.0,9.55,16.23,-5.81,-5.9,4.44,2.82,1.29,7.9,-10.25,-4.94,4.22,0.97,-3.67,-6.83,1,2025,12
