Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Brock Purdy,SFO,0,0,0,0,0,1,2025,12
Christian McCaffrey,SFO,10,9,73,0,25,1,2025,12
Brian Robinson Jr.,SFO,2,1,4,0,4,1,2025,12
Ricky Pearsall,SFO,7,4,108,0,45,1,2025,12
Kyle Juszczyk,SFO,2,2,32,0,25,1,2025,12
George Kittle,SFO,4,4,25,1,11,1,2025,12
Jauan Jennings,SFO,5,2,16,0,11,1,2025,12
Jake Tonges,SFO,3,3,15,1,9,1,2025,12
Luke Farrell,SFO,1,1,4,0,4,1,2025,12
Sam Darnold,SEA,0,0,0,0,0,1,2025,12
Zach Charbonnet,SEA,0,0,0,0,0,1,2025,12
Kenneth Walker III,SEA,3,3,4,0,5,1,2025,12
AJ Barner,SEA,2,1,0,0,0,1,2025,12
Jalen Milroe,SEA,0,0,0,0,0,1,2025,12
Jaxon Smith-Njigba,SEA,13,9,124,0,40,1,2025,12
Cooper Kupp,SEA,3,2,15,0,9,1,2025,12
Elijah Arroyo,SEA,1,1,7,0,7,1,2025,12
