#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:05,SFO 5,14,8:22,95,Touchdown,0,49ers,1,2025,12
2,2,13:38,SFO 35,3,1:32,5,Punt,0,49ers,1,2025,12
3,2,11:04,SFO 14,5,3:00,18,Punt,0,49ers,1,2025,12
4,2,6:06,SFO 34,12,5:09,58,Missed FG,0,49ers,1,2025,12
5,2,0:02,SFO 35,1,0:02,-1,End of Half,0,49ers,1,2025,12
6,3,15:00,SFO 25,5,2:54,36,Interception,0,49ers,1,2025,12
7,3,10:35,SFO 25,14,8:21,57,Blocked FG,0,49ers,1,2025,12
8,4,14:50,SFO 34,11,5:08,52,Field Goal,0,49ers,1,2025,12
9,4,8:10,SFO 30,2,1:04,-3,Interception,0,49ers,1,2025,12
10,4,3:24,SFO 32,7,1:50,68,Touchdown,0,49ers,1,2025,12
11,4,0:36,SFO 8,1,0:36,-1,End of Game,0,49ers,1,2025,12
