Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Mason McCormick,G,56,100%,0,0%,6,19%,0,Steelers,1,2025,10
Broderick Jones,T,56,100%,0,0%,6,19%,0,Steelers,1,2025,10
Aaron Rodgers,QB,56,100%,0,0%,0,0%,0,Steelers,1,2025,10
Troy Fautanu,T,56,100%,0,0%,0,0%,0,Steelers,1,2025,10
Zach Frazier,C,56,100%,0,0%,0,0%,0,Steelers,1,2025,10
Isaac Seumalo,G,55,98%,0,0%,0,0%,0,Steelers,1,2025,10
D.K. Metcalf,WR,53,95%,0,0%,0,0%,0,Steelers,1,2025,10
Calvin Austin III,WR,45,80%,0,0%,2,6%,0,Steelers,1,2025,10
Jonnu Smith,TE,37,66%,0,0%,0,0%,0,Steelers,1,2025,10
Kenneth Gainwell,RB,30,54%,0,0%,15,48%,0,Steelers,1,2025,10
Pat Freiermuth,TE,28,50%,0,0%,6,19%,0,Steelers,1,2025,10
Darnell Washington,TE,26,46%,0,0%,7,23%,0,Steelers,1,2025,10
Jaylen Warren,RB,25,45%,0,0%,0,0%,0,Steelers,1,2025,10
Ben Skowronek,WR,10,18%,0,0%,21,68%,0,Steelers,1,2025,10
Roman Wilson,WR,10,18%,0,0%,0,0%,0,Steelers,1,2025,10
Scott Miller,WR,9,16%,0,0%,0,0%,0,Steelers,1,2025,10
Connor Heyward,TE,4,7%,0,0%,20,65%,0,Steelers,1,2025,10
Kaleb Johnson,RB,2,4%,0,0%,7,23%,0,Steelers,1,2025,10
Jalen Ramsey,CB,1,2%,64,100%,5,16%,0,Steelers,1,2025,10
Spencer Anderson,OL,1,2%,0,0%,6,19%,0,Steelers,1,2025,10
Patrick Queen,LB,0,0%,64,100%,5,16%,0,Steelers,1,2025,10
Darius Slay,CB,0,0%,64,100%,4,13%,0,Steelers,1,2025,10
Alex Highsmith,LB,0,0%,57,89%,3,10%,0,Steelers,1,2025,10
Payton Wilson,LB,0,0%,56,88%,16,52%,0,Steelers,1,2025,10
T.J. Watt,LB,0,0%,56,88%,3,10%,0,Steelers,1,2025,10
Juan Thornhill,S,0,0%,54,84%,9,29%,0,Steelers,1,2025,10
Keeanu Benton,DL,0,0%,47,73%,3,10%,0,Steelers,1,2025,10
Joey Porter Jr.,CB,0,0%,44,69%,5,16%,0,Steelers,1,2025,10
Cameron Heyward,DT,0,0%,43,67%,10,32%,0,Steelers,1,2025,10
Chuck Clark,DB,0,0%,32,50%,18,58%,0,Steelers,1,2025,10
Isaiahh Loudermilk,DT,0,0%,31,48%,11,35%,0,Steelers,1,2025,10
DeShon Elliott,S,0,0%,26,41%,3,10%,0,Steelers,1,2025,10
Yahya Black,DE,0,0%,24,38%,2,6%,0,Steelers,1,2025,10
Jack Sawyer,LB,0,0%,15,23%,23,74%,0,Steelers,1,2025,10
Daniel Ekuale,DT,0,0%,12,19%,1,3%,0,Steelers,1,2025,10
Brandin Echols,CB,0,0%,10,16%,9,29%,0,Steelers,1,2025,10
Malik Harrison,LB,0,0%,4,6%,16,52%,0,Steelers,1,2025,10
Logan Lee,DT,0,0%,1,2%,0,0%,0,Steelers,1,2025,10
Miles Killebrew,S,0,0%,0,0%,21,68%,0,Steelers,1,2025,10
Carson Bruener,LB,0,0%,0,0%,20,65%,0,Steelers,1,2025,10
Chris Boswell,K,0,0%,0,0%,13,42%,0,Steelers,1,2025,10
James Pierre,CB,0,0%,0,0%,11,35%,0,Steelers,1,2025,10
Corliss Waitman,P,0,0%,0,0%,10,32%,0,Steelers,1,2025,10
Christian Kuntz,LS,0,0%,0,0%,10,32%,0,Steelers,1,2025,10
Cole Holcomb,LB,0,0%,0,0%,8,26%,0,Steelers,1,2025,10
Ryan McCollum,C,0,0%,0,0%,6,19%,0,Steelers,1,2025,10
