Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Cam Ward,TEN,0,0,0,0,0,1,2025,11
Tony Pollard,TEN,1,1,29,0,29,1,2025,11
Chimere Dike,TEN,1,0,0,0,0,1,2025,11
Julius Chestnut,TEN,0,0,0,0,0,1,2025,11
Calvin Ridley,TEN,8,4,27,0,13,1,2025,11
Chigoziem Okonkwo,TEN,4,3,19,0,14,1,2025,11
Gunnar Helm,TEN,2,1,16,0,16,1,2025,11
Elic Ayomanor,TEN,7,2,13,0,10,1,2025,11
Bryce Oliver,TEN,1,1,8,0,8,1,2025,11
Tyler Lockett,TEN,1,0,0,0,0,1,2025,11
Bo Nix,DEN,0,0,0,0,0,1,2025,11
RJ Harvey,DEN,1,1,-1,0,-1,1,2025,11
J.K. Dobbins,DEN,2,2,5,0,3,1,2025,11
Courtland Sutton,DEN,9,6,61,1,22,1,2025,11
Troy Franklin,DEN,6,4,44,0,18,1,2025,11
Evan Engram,DEN,4,3,21,0,10,1,2025,11
Tyler Badie,DEN,6,2,16,0,13,1,2025,11
Marvin Mims,DEN,4,3,12,0,7,1,2025,11
Lucas Krull,DEN,2,1,6,0,6,1,2025,11
Adam Trautman,DEN,1,1,5,0,5,1,2025,11
Adam Prentice,DEN,1,1,4,0,4,1,2025,11
Trent Sherfield,DEN,1,1,3,0,3,1,2025,11
