Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Tyrone Tracy Jr.,NYG,10,24,0,1.0,9,0.9,15,1.5,0,,1,2025,9
Russell Wilson,NYG,8,44,0,3.0,38,4.8,6,0.8,0,,1,2025,9
Devin Singletary,NYG,3,9,0,,7,2.3,2,0.7,0,,1,2025,9
Cam Skattebo,NYG,2,-3,0,,-3,-1.5,0,0.0,0,,1,2025,9
Jayden Daniels,WAS,11,68,0,3.0,63,5.7,5,0.5,0,,1,2025,9
Jacory Croskey-Merritt,WAS,10,82,1,4.0,45,4.5,37,3.7,0,,1,2025,9
Austin Ekeler,WAS,6,26,0,1.0,14,2.3,12,2.0,0,,1,2025,9
Jeremy McNichols,WAS,4,25,0,2.0,14,3.5,11,2.8,0,,1,2025,9
Deebo Samuel,WAS,1,19,1,1.0,5,5.0,14,14.0,1,1.0,1,2025,9
