Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jakobi Meyers,LVR,10,8,97,0,5.0,56,7.0,41,5.1,8.1,1,8.0,1,10.0,0,107.1,1,2025,8
Brock Bowers,LVR,8,5,103,0,4.0,49,9.8,54,10.8,10.0,0,,1,12.5,1,66.7,1,2025,8
Michael Mayer,LVR,4,4,38,0,3.0,14,3.5,24,6.0,3.5,0,,0,0.0,0,106.2,1,2025,8
Tre Tucker,LVR,3,2,54,1,2.0,49,24.5,5,2.5,21.0,0,,0,0.0,0,149.3,1,2025,8
Dont'e Thornton,LVR,4,2,45,0,2.0,45,22.5,0,0.0,25.0,0,,0,0.0,0,90.6,1,2025,8
Ashton Jeanty,LVR,2,2,2,0,0.0,-4,-2.0,6,3.0,-2.0,0,,0,0.0,0,79.2,1,2025,8
Jack Bech,LVR,1,1,23,0,1.0,13,13.0,10,10.0,13.0,0,,0,0.0,0,118.7,1,2025,8
Alex Bachman,LVR,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6,1,2025,8
Kayshon Boutte,NWE,8,6,103,0,5.0,100,16.7,3,0.5,17.1,1,6.0,0,0.0,0,116.7,1,2025,8
Stefon Diggs,NWE,7,6,57,0,3.0,38,6.3,19,3.2,8.7,0,,0,0.0,1,61.0,1,2025,8
TreVeyon Henderson,NWE,6,6,24,0,0.0,-19,-3.2,43,7.2,-3.2,0,,0,0.0,0,83.3,1,2025,8
Hunter Henry,NWE,8,4,66,0,3.0,47,11.8,19,4.8,14.5,0,,0,0.0,0,78.1,1,2025,8
Demario Douglas,NWE,7,2,-2,1,1.0,-1,-0.5,-1,-0.5,4.6,0,,1,14.3,0,79.2,1,2025,8
Rhamondre Stevenson,NWE,3,2,12,0,0.0,-2,-1.0,14,7.0,1.0,0,,0,0.0,0,74.3,1,2025,8
Kyle Williams,NWE,1,1,12,0,1.0,12,12.0,0,0.0,12.0,0,,0,0.0,0,116.7,1,2025,8
Drake Maye,NWE,1,1,2,0,0.0,-8,-8.0,10,10.0,-8.0,0,,0,0.0,0,79.2,1,2025,8
Austin Hooper,NWE,1,1,10,0,1.0,3,3.0,7,7.0,3.0,0,,0,0.0,0,108.3,1,2025,8
Mack Hollins,NWE,2,1,3,0,1.0,3,3.0,0,0.0,6.5,0,,0,0.0,0,56.2,1,2025,8
Antonio Gibson,NWE,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6,1,2025,8
