Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Dak Prescott,DAL,0,0,0,0,0,1,2025,1
Javonte Williams,DAL,3,2,10,0,7,1,2025,1
Miles Sanders,DAL,1,1,-3,0,0,1,2025,1
KaVontae Turpin,DAL,2,2,18,0,16,1,2025,1
CeeDee Lamb,DAL,13,7,110,0,32,1,2025,1
George Pickens,DAL,4,3,30,0,15,1,2025,1
Jake Ferguson,DAL,6,5,23,0,5,1,2025,1
Luke Schoonmaker,DAL,1,0,0,0,0,1,2025,1
Brevyn Spann-Ford,DAL,1,0,0,0,0,1,2025,1
Jalen Tolbert,DAL,2,1,0,0,0,1,2025,1
Jalen Hurts,PHI,0,0,0,0,0,1,2025,1
Saquon Barkley,PHI,5,4,24,0,8,1,2025,1
Will Shipley,PHI,0,0,0,0,0,1,2025,1
AJ Dillon,PHI,0,0,0,0,0,1,2025,1
Jahan Dotson,PHI,3,3,59,0,51,1,2025,1
Dallas Goedert,PHI,7,7,44,0,9,1,2025,1
DeVonta Smith,PHI,3,3,16,0,7,1,2025,1
A.J. Brown,PHI,1,1,8,0,8,1,2025,1
Kylen Granson,PHI,1,1,1,0,1,1,2025,1
